,Bourg-en-Bresse,Laon,Moulins,Digne-les-Bains,Gap,Nice,Privas,Charleville-Mézières,Foix,Troyes,Carcassonne,Rodez,Marseille,Caen,Aurillac,Angoulême,La Rochelle,Bourges,Tulle,Ajaccio,Bastia,Dijon,Saint-Brieuc,Guéret,Périgueux,Besançon,Valence,Évreux,Chartres,Quimper,Nîmes,Toulouse,Auch,Bordeaux,Montpellier,Rennes,Châteauroux,Tours,Grenoble,Lons-le-Saunier,Mont-de-Marsan,Blois,Saint-Étienne,Le Puy-en-Velay,Nantes,Orléans,Cahors,Agen,Mende,Angers,Saint-Lô,Châlons-en-Champagne,Chaumont,Laval,Nancy,Bar-le-Duc,Vannes,Metz,Nevers,Lille,Beauvais,Alençon,Arras,Clermont-Ferrand,Pau,Tarbes,Perpignan,Strasbourg,Colmar,Lyon,Vesoul,Mâcon,Le Mans,Chambéry,Annecy,Paris,Rouen,Melun,Versailles,Niort,Amiens,Albi,Montauban,Toulon,Avignon,La Roche-sur-Yon,Poitiers,Limoges,Épinal,Auxerre,Belfort,Évry,Nanterre,Bobigny,Créteil,Cergy
Carcassonne,256.8694928767244,454.57085388404715,242.87902235476517,208.89022370326074,213.12984914994868,255.47027261215476,157.54771169721653,479.0425921640167,42.37603230105027,370.3975121556076,0.0,81.37019663043084,156.10377882918957,443.7348050818096,121.54999537360082,205.25595941686439,273.41108011568525,274.2569649764668,148.5899246535796,345.909210657954,370.18165453158196,320.7592945440953,452.5513277633371,211.10943385733782,162.401424465073,339.20076585777326,177.8928225905062,416.3872389167104,373.3025248042772,465.7640809588297,112.44748487566311,54.23456446328073,95.82510711435702,188.54113674551635,83.60384957792117,400.72471733544614,257.22914479094584,307.75875912572144,221.40930566944704,293.3435429700564,154.0569637321182,314.1172157538197,188.6491249206683,151.47009414617074,344.3307268085282,333.1705968694387,99.1149700022604,113.2031904532716,109.64550994301626,334.64378749917546,451.1909767523574,419.10710373948444,373.7138468971985,377.3994285790914,431.88295219245026,417.6096845168195,404.69495513095825,458.8239617296412,270.869887331386,526.9125191532665,440.9868166854365,386.2751556526346,502.2683413032107,185.5800586941816,140.5203594512935,117.33666663192906,46.24867092375268,463.9677343607038,424.8488364962035,220.2573438842077,365.3787367660088,252.35309878479708,356.1805711853946,245.88950101313327,269.63904345486026,400.1660105805444,445.9155952760149,378.00125706725544,396.5544202575064,262.070640642272,473.76689002116245,51.73509698680172,76.55585127994777,185.16841887099667,136.55007388173834,309.7378372304421,259.14919757434245,193.7120131274762,405.9980823241357,330.71003525152526,385.7360206616089,384.02726548899506,402.70880153672664,403.67123956694763,395.4499692485104,413.1005983710681
Rodez,186.51834861058728,373.2074258005554,161.7115847986125,186.8974318432958,177.94801154405263,243.60181514708108,105.87540277769895,398.04615313730653,110.08264714658142,289.3642514500209,81.37019663043084,0.0,161.2487803306641,371.3069197194883,41.44034987883059,152.19894611777795,225.95166636891503,193.89760169258994,76.7076995604004,362.3053672620498,372.2092540587581,243.42579471809466,393.88103632764563,133.88596166121437,110.51699133624895,266.4542484626214,123.99920890160334,338.81187922696336,295.1476378454364,417.07980048058374,97.873881624708,78.22953268140128,113.02625001266395,162.96167846648956,84.55845289497812,338.7949706556617,179.9950805322548,235.09523486649766,169.29061555706318,221.50979390952816,159.852020508121,237.48140501559166,119.39170367955231,82.34093585726,288.11790419904594,254.02585962483835,57.873180155463224,99.98184826827104,48.33912677005628,269.7238637897113,381.9286519076529,338.1003351743617,294.84563170529924,310.6359807597736,354.6100153807722,337.8515208559613,352.0936289405163,380.67899903967214,189.50095406174196,445.8548107718525,361.0407007896513,313.7309734568034,421.40704662545676,104.44245155660249,168.15291311339737,150.3012786537638,118.21499997066829,391.75857624137967,353.4195141203278,151.24232339926235,291.37470578861036,178.5463623171189,284.32348941277405,188.53442837094755,208.9848117937848,319.8080943156762,368.16117954835954,297.17561103307685,316.606598787803,206.24511170279666,393.43742447890685,36.91932806057043,66.31991129218812,192.45623260665909,116.98472663792568,258.05072980105894,193.3021307639928,124.05247978301362,330.9755268578395,249.41006292603413,314.56416783573303,303.5272020305075,322.6035367040984,323.1527434196113,314.926138963888,333.25377920318664
Marseille,206.3096153558493,452.42019671104265,253.36765325215487,71.74893323847161,96.52313640296163,101.70944325355855,109.27076690527538,460.1158644361312,196.22263165038558,360.2326518216702,156.10377882918957,161.2487803306641,0.0,503.0476368656459,188.46265951660735,311.85088497034957,385.9451225246835,306.56871168027124,230.04201459773427,201.06135582220978,215.7844599580446,285.84740794793447,545.2467386334274,269.38400769678293,271.3487173813201,281.3176332747272,118.51810558808589,455.8655331864005,412.0317936921559,574.8190484554232,64.48228447496595,203.22853185194901,247.36207153648806,322.06388937015646,80.00196187267414,488.0080322711692,309.8385125823376,372.39853996513966,135.27395697870008,239.61065097144248,304.2764893367015,364.22560678102883,159.83036921096527,145.00455759233628,443.21706358836764,368.7950508005506,216.73601189456122,251.77238038295212,128.9078472465428,417.5192766805433,519.8737497267217,404.3172068177632,341.50918459686335,454.6995548296991,384.60074694496575,388.24998546425746,508.43503198735544,414.66959723182305,284.1175876702102,531.6864563545436,463.53950117256846,447.344551437278,511.5089690578268,210.28819687629203,296.14474313082764,273.2158764978854,135.13204774943,392.0275228735878,353.02356643666974,176.9897172208583,309.1113209420394,215.14565461539286,420.7098025677854,163.10878713872253,188.41951292120703,421.1574342095867,483.0656118365051,394.96848186910887,421.6457361027551,363.3981520409516,490.99174184030227,171.32882027967577,212.17651679211284,31.335440367423054,54.54258710627821,416.1468092373325,343.25084180121485,274.5070885119949,349.87301249534266,331.3392078253034,316.6027580834564,404.5872080518491,426.0056484515402,422.6983594154941,414.9577556100711,438.0502979319366
Caen,340.25049171178165,186.3304006998271,255.7013390630948,483.0664558933007,452.6661851697296,538.3483771145881,396.3945704250437,237.93420021095946,451.4643421239851,217.04109604628934,443.7348050818096,371.3069197194883,503.0476368656459,0.0,330.96252728139206,251.77909802481437,217.5499566206695,198.41692047198484,296.08687483847956,684.3982071420182,666.7502146045662,287.4205254863985,121.38605671074376,238.80395151563246,288.3577280120244,331.9492647505755,394.00865081858797,71.46041285249021,101.37985967504102,193.96385504498673,443.57321026060913,405.34830608067085,395.3418180976959,308.2307274728882,446.1415692555788,97.26200020411798,194.49704452973342,136.32270402521985,407.74818974369464,332.7964700642954,375.3330924053348,138.82241294527864,350.228145362428,358.0796260180224,150.13148359881697,140.3223710941836,346.9979364207483,356.319789597485,380.1569874066024,121.68215401591924,33.72648157066747,220.4869468309712,268.9529484117593,81.10848195723098,307.12393277665166,258.94184630066405,155.99150653957423,303.50448621204686,228.37429631404498,187.0522886502737,114.64589163237525,57.59977263087521,164.23610444601206,292.7742942494898,417.46587513241536,422.43186304958505,487.0533874304089,380.99590427343315,370.31144315979986,347.67624106817016,326.295155693175,320.79927447174185,87.55841759577328,395.9899834220249,388.3224906725735,128.60390287919054,70.35714327154399,148.49150478496543,119.3612813849643,202.7558118608806,132.88969039514882,392.229729756974,375.6941201344762,528.9629285237743,448.5051360985158,185.1109324998766,187.61578701504962,250.03228548474198,327.02481996673424,209.65555253174216,357.4777081365129,136.75362029502608,121.49159737201357,132.55724501242995,134.35374091946733,113.25912876948802
Aurillac,165.14737621011986,333.6962351163105,124.38314708486858,200.62127756981556,184.8805472522066,259.660587623161,109.19894553533305,360.3918944411362,145.54993995401523,251.83162014485947,121.54999537360082,41.44034987883059,188.46265951660735,330.96252728139206,0.0,124.95448223726389,198.77907253555284,152.8080069408731,41.58430462572031,387.77010768859094,391.57029617747776,212.44863409568757,358.75976225319135,92.75814638484934,88.21459536147938,240.51045754870637,122.87693862909279,297.4047213165292,253.71250312021033,386.35685600314446,124.04194018738124,106.59760451248117,130.87239316020347,151.9882108701405,118.25788356545375,302.57591202916694,138.73379896222406,195.04467533682836,165.3132421827833,197.43653844740362,166.20933959006186,196.25746688271968,103.68615122056156,72.73718365992544,255.05015041003054,212.61469961594784,60.86630333438141,105.61080838962188,60.554105269509876,232.69118953594048,342.59262862649405,300.52294137816375,261.27007835483727,272.5195408715337,322.76443479452354,302.7110482271208,320.06987670059755,347.6312854182203,150.56801877674746,405.3986098301029,319.8164223526043,273.46242538598335,380.718362296905,68.31473219811203,184.08264709320406,170.07623912822078,159.65071742151576,365.0109875256858,327.72868204662655,133.13279666417617,263.74957415936734,153.49692370020762,244.36577040778292,179.20745687661574,195.93299606413782,278.74871705097723,326.7375445547157,256.4512900035074,275.3749020424672,174.9562975375456,352.3734225168153,72.32901689283385,84.7348474869174,218.76127596829923,138.18182472827417,227.78374093832264,156.7894016768306,87.17917196306674,301.85362145159206,210.98132078797153,289.53616683496244,262.54693837997166,281.4296815942232,282.18671534165406,273.9624987739511,291.99392823686225
Angoulême,252.82334523669437,323.07239554196354,168.96258805627215,324.57064196174383,306.0577029353097,383.9478602577447,231.05588505502556,364.0153893017205,204.05584817533017,266.53491050561126,205.25595941686439,152.19894611777795,311.85088497034957,251.77909802481437,124.95448223726389,0.0,74.10018689968186,149.30032933611267,84.45181345486873,512.1923925786322,516.3243541513275,266.0728423890633,247.29696498676216,92.08788577192435,43.256775892069555,307.72015943838403,241.40052336269443,244.11552560646575,208.2341440185768,265.1098815062894,247.45442942236534,158.8693522080216,143.70090748095808,68.37672997243318,236.7562217040715,196.2485391689527,111.38282170900251,126.31512981499834,278.77479177471747,274.59285230077353,129.1311732672434,148.72799513932944,210.40356132313138,190.5231912353152,139.1830058627462,180.8378408955022,106.67601757800753,105.11607520006869,185.44885663905944,133.68109262752657,252.9540063522614,309.4975396182165,297.6743671693928,177.40197732775627,361.5147720195044,326.9172818875591,201.12699753221045,379.1342216312788,175.04916870878384,378.61609043848375,283.3142172426261,197.13171203195958,351.67931916737837,145.1767772066516,169.11045722831864,171.4182761018187,251.2886019931865,420.6179761350654,388.9094619109823,231.57773508610842,323.452355475088,234.6302977073295,167.12522967694926,285.60462496560945,295.63950414119574,250.61044033321392,272.6505420022187,237.76503121263906,242.88519796107843,56.82042174708751,317.77553763819975,157.82818929260347,130.37653048339556,342.6353582812219,262.9607930536346,106.31700111457323,66.52884950468136,56.05069648181106,353.11575663819553,225.1513672566412,355.3061274248018,238.11820079500114,250.02518351324966,255.77828012570802,248.52162020289848,256.8174400566727
La Rochelle,312.9258871116404,331.2923258935419,221.2495343003252,397.3610257620917,377.4943356642443,456.88242466364966,303.2487414741263,378.11215222067256,265.9120578893018,293.5771472230568,273.41108011568525,225.95166636891503,385.9451225246835,217.5499566206695,198.77907253555284,74.10018689968186,0.0,184.7744066980159,157.75820621736153,586.2662508389909,589.6139935835612,311.8389108572163,184.02734122240327,148.3379235458382,115.71058161115658,357.02670069270073,312.3263634641897,231.1340089177027,205.72950665614795,192.79175745083612,321.554489093854,223.21474206279382,198.4328065198612,97.94618044075348,310.4784347164355,141.05252082532928,146.1609586207193,125.04110561082076,347.3805938186744,329.65517897773833,164.21693664688013,157.3160204795853,278.41560672040015,262.0121191555206,77.53141940505681,192.6460532598923,177.29874844294108,164.46055454962354,259.328890106429,97.40299281372933,209.6039902783841,329.983861734819,333.2910697991225,136.66272000603388,394.7626106241843,354.47411322802645,131.72934542222742,407.822578500418,218.30192725690287,373.5486712869411,278.2399193770191,171.69659345091304,346.62501755556053,210.5810176633865,206.90320023995514,216.5664906910448,319.65475075884837,460.14859200853107,432.21234654132195,296.28675465596007,368.6521496603847,293.3483682460436,146.29273103073336,351.45913077566104,358.7152043434642,254.29583501056106,256.2184244159664,248.91808369086314,244.61153349587858,35.63801374668901,311.2648331754517,228.77742397372177,196.9560423679583,416.7350997491668,336.9175422185006,38.594348385771035,78.78494183158881,121.08783521357519,392.9759995047806,256.27255740297335,401.9759247052036,245.643448496657,251.64506359918565,260.01129065663565,254.17525490637067,255.19055331767464
Bourges,150.9195788596823,185.27140920397474,58.14777397693247,284.81249453124684,254.97112904595554,340.81068374275054,198.59284808947194,219.6542978406471,294.5949697973454,117.57020942426088,274.2569649764668,193.89760169258994,306.56871168027124,198.41692047198484,152.8080069408731,149.30032933611267,184.7744066980159,0.0,132.29193071536324,486.1987570485958,470.89215489728065,128.40538511570736,266.04078151736655,69.47119230707001,157.74882821249415,175.0992230142722,195.59581250290725,150.1108766553747,105.92230863996673,317.5231035725899,249.80277419127745,251.0693261151677,259.7325024331727,216.38209814992942,256.8008965798982,208.22389860541577,39.29592567384472,85.25473847326771,211.3945943931495,155.59533344837726,268.19510930957034,62.377548905897235,151.81288754612177,161.92981348824875,190.8365133706591,62.764705537478214,192.59799297326725,222.35610155832686,189.6885261400471,144.56653551691738,219.30272601666238,162.42162534691082,149.9727076332378,166.9933279907766,213.11236920975276,177.64250647094232,251.03607042717294,229.87188973898228,37.47764115640626,253.42019589985318,167.2214860187356,145.6941836274267,228.2821081298855,98.37756589842387,301.9451603163638,296.4448981588461,311.7588955325083,275.81608500361557,247.4529086892692,151.29563394563752,184.38639176518538,130.24122079581502,124.03616106413982,203.089204238894,200.4094100732569,125.94102007243927,178.34858208593917,104.18842832765607,122.82868562055774,149.1849099542051,199.56780161039458,223.89858087210084,223.26487519345682,331.4321637190146,252.18338867546584,187.69062355437595,106.00182559297811,104.46585801493046,208.4303408907999,75.8531179921587,218.01910987442443,109.77313723028706,128.72805036544455,129.41808078946374,121.19922252250987,139.53910502634454
Tulle,183.52745392008467,317.38125063863714,120.22224645369036,240.12239573918714,222.1727455188441,299.4985283457876,146.8465315590984,349.0752479285258,163.4958703635527,242.22572982040202,148.5899246535796,76.7076995604004,230.04201459773427,296.08687483847956,41.58430462572031,84.45181345486873,157.75820621736153,132.29193071536324,0.0,429.23094056329023,431.96325477565296,216.61735174752252,318.072954815517,64.29317840100016,52.61376097473179,251.07451423137192,158.11987430425182,268.24072034726515,225.65826226942858,344.77733528227253,165.6066476194557,119.04375368038757,129.56215866416198,121.42435655098274,158.68373053871053,262.43297698742947,109.53862490346908,159.78638904275704,197.6032556821952,211.53070135982372,150.4912441627402,165.768853115904,131.0539377692724,107.0291892597846,213.67078420098264,186.95069131022458,60.34880831875205,95.16873084271366,101.92019971858731,193.08697739839974,305.61566100922636,290.0436973046474,259.8286652413166,233.9431217997256,323.3086391737539,297.59463948960513,278.5647121652144,345.8389633802076,140.07414534154242,385.05189294317177,295.54338379893386,238.49993766520888,359.4334225928593,74.83643015492937,176.97806228332018,167.81182763546397,191.01395838753172,372.5250798345839,337.063120006285,156.3839522578807,271.578580469086,168.2871365266734,208.71567535407115,207.59155185336573,220.96138818164593,256.085548334635,297.81824683915124,236.04323201316595,251.38579724568737,133.3725121115254,329.1203535640876,96.85526136286501,90.9729828917151,260.3368567755671,179.5582945047125,186.2178138777267,116.72857330354611,47.345384004908496,306.8981554987257,199.86974092489558,300.2754512823905,240.58219572891008,257.88387991748607,260.10442272101795,251.97856393929607,267.5964186179618
Ajaccio,352.5868050315419,597.848619504847,428.7016174536029,201.3888424232206,232.13132089782601,147.61371954955465,292.22023042201755,590.8685661529414,380.375442683026,508.64475661772553,345.909210657954,362.3053672620498,201.06135582220978,684.3982071420182,387.77010768859094,512.1923925786322,586.2662508389909,486.1987570485958,429.23094056329023,0.0,66.60643177612224,425.97080413981803,739.3763045461162,461.6398215926884,472.2274921914187,401.19011505056943,291.28356604416547,628.8244456052106,587.0323016027392,773.2433694112141,264.9617483796571,397.8790110670305,441.31014867914485,522.4357967103961,279.9607497532439,681.2811621264395,497.54178060227906,561.1166273417256,278.70887834443704,373.77249807886636,499.39439389074494,547.5399884493147,334.6534482102287,333.64543229044705,640.5420155591938,545.0092075367255,417.4821868875695,450.57907142088334,327.3128710402428,610.9239270213967,705.1134869321274,544.1309860052728,474.49531529706303,645.2348826612742,496.73645361407864,517.3455806098918,706.1508909486477,526.0307244549161,456.77561127099335,676.9099532499796,625.8216370875712,631.5241533944703,661.4330228765579,397.69686150274987,484.9390419207924,461.4115267863643,311.1894278238289,474.3250721395177,442.17609365257,337.7751389435784,424.6866086635185,369.224292858765,607.3899105274261,296.01707140519903,312.02748337192196,585.2907603894575,653.3020449695894,558.5886085090457,588.2769998628194,562.3711027217403,647.9800114459025,370.46893986059837,410.7414244608936,169.87101869669925,249.70477631583313,615.3426652910669,539.0513070309374,471.8970082422594,458.0121854920467,490.7869142950351,416.27229031922235,569.6828001872942,591.2345332611397,585.4738955430516,578.6126281027092,603.4912156182472
Bastia,327.9078806401222,564.3972994684653,412.7451068244119,192.85314654603167,217.58797989493587,133.32040161087974,287.4633617173621,552.4055369274246,408.20402099470004,478.2977082398055,370.18165453158196,372.2092540587581,215.7844599580446,666.7502146045662,391.57029617747776,516.3243541513275,589.6139935835612,470.89215489728065,431.96325477565296,66.60643177612224,0.0,395.2922362917464,731.5656924388062,455.69416677728805,478.94357530063655,364.868260610064,281.9069990962265,607.0113390445977,567.0002056137215,771.0082115885643,274.8815993223661,418.91512454804274,463.0287210082441,535.0578906559823,295.38774021184315,673.0703262250701,487.1985278818563,550.3633499391922,259.51445777110496,343.527995642969,520.0609455475987,533.1773957120715,322.88173558314554,329.3995977267442,637.5369467728005,526.4328004592335,429.5210465621683,466.8216178632648,331.5233496035411,603.5971523958084,689.8848654637947,509.73220899360376,439.6022324575716,634.8355899672929,454.6730324460174,479.94723684242643,703.1862161166234,483.00396064637465,438.52328395081713,642.1200443741575,598.8127573307554,616.4188856602761,628.6655422270524,389.8901527001748,510.7019569190829,487.475689064181,341.4326253135325,425.0040119164433,395.5108717482644,319.6744552732206,386.02408918963596,346.4904576098871,594.3948483642694,271.28717475544124,282.68129849555913,559.8297951350406,629.7080213547791,533.41378712631,563.9373175077162,562.8141407246319,618.2998848881912,386.5410155455198,427.49460227888335,185.36901421615755,255.41284451787413,615.6962299543599,535.2470960288452,471.1301303130323,415.95306231181985,465.40074372948595,373.35373824642943,544.9669135939505,566.1757568874443,559.3870743020989,553.0566725305904,578.3163960415967
Dijon,79.69909963945932,172.3579133097754,98.48843943543908,236.52212670942828,202.46931060037807,279.59625437078205,184.70632598421403,174.30518442607828,353.4650523373406,83.05843165781558,320.7592945440953,243.42579471809466,285.84740794793447,287.4205254863985,212.44863409568757,266.0728423890633,311.8389108572163,128.40538511570736,216.61735174752252,425.97080413981803,395.2922362917464,0.0,380.2431523174516,174.3183277392422,260.38786966768873,47.656048362119975,169.5408771626145,220.05176513187942,186.66822081199024,438.72971841499475,249.3878714646731,318.48708109331886,341.8920540822305,327.61265406435217,269.396049095783,325.25417635850744,165.82555208839977,209.0595401056232,154.96195384432028,52.212923021372184,366.91399981623675,178.59143712035444,137.28417674526736,171.2532579655521,317.2735276637613,155.2355752800937,270.29183360695725,311.042634814644,212.82902096974018,268.534835012858,316.2085276556421,120.25335056871847,56.135970690887824,282.2597312854152,111.2389639318371,102.89042868981558,374.3393121693284,138.22687408888982,93.55130137096334,251.97049725397204,204.34822238108416,248.02007814910343,235.51248213374373,145.17098794768015,392.6467523496573,381.0989952991852,344.9903281005049,156.32678060940447,122.89218687014153,110.91970479620835,57.425064948049986,72.7029230339048,236.16096594310974,131.80058545103333,113.95934694530308,167.53692760355483,238.84112980904553,142.29683030466433,173.37741459059256,276.21933484611156,223.0527694790787,280.1023542112832,296.9569407948917,300.9150989572834,239.43278978833393,316.08236195521374,233.4855909203924,212.24926381757956,90.30083265218327,77.92268667493887,90.18015038795983,154.31243891299988,174.35139987360049,166.2485421879306,160.76993441998263,186.06709366656372
Saint-Brieuc,416.9433333789691,306.03807003993177,322.742521695207,540.4199898252577,513.9777149596055,599.002405598496,447.2919388061628,358.0768486640135,448.8220172848086,322.15800632713035,452.5513277633371,393.88103632764563,545.2467386334274,121.38605671074376,358.75976225319135,247.29696498676216,184.02734122240327,266.04078151736655,318.072954815517,739.3763045461162,731.5656924388062,380.2431523174516,0.0,277.73676721875495,290.3062333241646,427.38913587444165,450.17897623002426,186.5489402918728,199.97367156698513,72.81836299830312,481.6166533365195,404.90999031921893,382.378952644206,281.4609990191063,476.7403179882453,58.514530998469134,244.5547835322441,182.20037377297353,473.99284777750705,418.35848006412795,346.1329073713039,205.1745760088781,408.68898847045114,405.731806895389,108.44622034424893,225.03298465834172,353.81933501458207,347.4697696972538,416.52628993044584,128.46144508949754,89.08900049363429,334.7630801031223,373.6310531322678,99.23202837838748,419.52249897390084,371.5514647834374,60.6918324116346,419.373542548718,302.4394325974821,306.7050060069222,234.65625037181277,134.46854615455803,284.99646528369306,342.32863841050687,388.38788396699414,399.7908758241776,498.57274072974195,493.2977778853528,478.13367036964564,414.9025382667852,427.0309421308299,396.28069336758557,144.4863156441205,468.42270471621833,466.4331077647204,240.65676565181099,191.469669864638,254.68672276683708,230.1272804875869,190.49341856093204,254.26084783659087,404.54630140187857,377.2222668322008,574.2853939684544,492.1622392122646,145.55014154547598,202.1659492134777,271.5961011300747,434.61357506090997,303.95297850691964,460.04026082732827,244.3240215631106,234.09934655328942,245.56153402548279,245.2352264963342,228.42532269412536
Guéret,164.68371902930485,254.60363823895972,76.88221823926975,263.41437133781426,238.75041498558394,322.52950215121786,169.65678557680295,288.7390800832586,227.77319031417733,184.31795641815606,211.10943385733782,133.88596166121437,269.38400769678293,238.80395151563246,92.75814638484934,92.08788577192435,148.3379235458382,69.47119230707001,64.29317840100016,461.6398215926884,455.69416677728805,174.3183277392422,277.73676721875495,0.0,90.20293393308313,215.6420059931023,173.811356445912,205.38790921449387,162.19523377975813,315.6918286239852,207.25959948633513,183.2560813090839,190.2745991783798,154.0710867051227,207.6065424520914,219.7210507690241,46.219520876001745,103.9523852481741,203.21152541368537,183.53368826145473,200.6231000863796,103.60861337424585,134.78752594741022,127.99796113845764,182.28669132099535,122.74432530514179,124.02080258950042,152.95305181590356,142.58830995105637,149.2923559223273,252.1294389835058,230.7644227537683,209.1882717027161,185.31749478207644,273.34620629804004,242.53166260431098,247.7328811524516,293.1576233667837,85.68527020477163,320.96619727002405,231.2849283259808,181.51771603502263,295.2373151292449,66.15428335558785,233.01892989343176,227.024412617781,251.65219170305846,329.6694982811464,297.2105145923386,148.9307878030048,231.60418865830437,145.3686481206004,153.1072050582051,204.40594457845404,210.49128639190573,191.82719582237826,234.8721104662065,172.19482591860077,187.09750563510374,114.94778036485337,264.8277288361869,159.63944764436008,154.81017108297092,297.5294419668132,215.47028670942424,164.9701702292648,80.26244897700819,38.35282862458272,262.37408401132814,141.7385414288933,263.2616441943281,176.41476439466436,193.5907774963454,195.89682689538924,187.79234380810183,203.33452733351584
Périgueux,234.46612335483746,340.32782799434887,161.9708199354825,288.73859916388153,272.79244340700717,347.5954400177055,197.12662511948662,377.2574971482413,163.71191884032154,274.2715970941845,162.401424465073,110.51699133624895,271.3487173813201,288.3577280120244,88.21459536147938,43.256775892069555,115.71058161115658,157.74882821249415,52.61376097473179,472.2274921914187,478.94357530063655,260.38786966768873,290.3062333241646,90.20293393308313,0.0,298.07543962916895,209.631067153049,273.26079177646267,234.11893496700222,307.886222970034,207.27369094614698,117.8586187604855,109.26001346687943,69.6263263753352,194.91185621965127,238.43598353874438,124.83698191865676,156.6993446476945,249.96837057322853,260.6448399423944,110.56402572070341,172.93864834981787,183.6674225018962,158.61665624621293,182.35838086546315,201.22248882210664,63.51668730827282,69.75503965247121,147.4421080155279,173.69230484889715,292.1160289258599,320.11215044970925,298.75055767561105,217.10622406029515,362.87696841445654,332.73420864799715,244.317599110748,383.2370187873577,175.5283285520973,401.6491855399655,308.0500421463379,232.15178757110172,375.1013940463193,124.90243270921837,144.94100700895675,142.13434085285257,208.30128063181655,416.6789525930403,382.6081142144425,208.60816230782774,316.80543710016354,218.21556054644097,201.75554265968145,260.19537118051994,273.23968913513926,272.0593347878711,302.5129856197064,255.81645381048688,265.539775421318,99.84553716809762,342.4581834527441,114.57262930129271,88.64923012518923,302.39049229646355,224.11980454455747,149.3954544682282,100.7481797198792,53.29092755800822,349.9532055059713,231.7617176047657,346.9127771101949,258.05441613943185,272.50284179249394,276.79393009081184,269.05380782961504,280.6375444745952
Besançon,82.89920954087293,199.87693767164419,138.75993594974727,223.30191945840863,189.9635082611613,258.35207717245544,190.8371225216522,189.80495714101525,375.01181014155884,119.46431562470437,339.20076585777326,266.4542484626214,281.3176332747272,331.9492647505755,240.51045754870637,307.72015943838403,357.02670069270073,175.0992230142722,251.07451423137192,401.19011505056943,364.868260610064,47.656048362119975,427.38913587444165,215.6420059931023,298.07543962916895,0.0,172.6424826895935,263.1025083180179,232.08828324472995,486.3344633890836,254.88523502758244,343.87464914119477,371.3703197914326,366.6697277300341,278.4397328701516,372.70933785614955,211.6199815731648,256.62940192586154,146.09032838273865,46.00421765881702,401.29971650920095,226.24568431437132,150.62460633597618,187.7657124211829,364.72284758082844,202.37009907697188,300.52242247754793,343.32143013743695,229.56417903483884,316.15214145829043,361.5629932411261,144.99439388002892,74.9408206560241,329.6810077215894,103.36963900417152,116.16034654513552,421.9947848942257,133.55841998850997,139.1538633962093,277.2587338362818,242.21138684176896,294.57441475404505,264.269857470666,176.8158769485009,423.9607486891182,410.5862316350513,358.0220259805948,125.31092370290062,87.25507368464591,119.53403278174636,27.930904870089872,87.91935285471702,283.5353545176682,118.80156655314215,95.07444962287099,208.49487786578047,279.75732691888624,184.64245827285984,215.43355604176543,321.50202415536154,256.8120483346958,303.3463106889893,325.0230782842168,291.7266493537733,240.8873674759161,362.69947856542075,279.1732846342645,252.66408988297815,69.3919611311256,123.89054789156474,49.264964898318944,196.68289935819612,215.5500014387244,206.4585883927733,201.86415696129794,226.7349485140779
Valence,91.6880254349546,333.95265197183164,139.17251352276358,90.40193213551449,65.39006766553925,148.88703673489752,20.349614399477005,343.1235697866357,218.23913243857194,241.81142340331522,177.8928225905062,123.99920890160334,118.51810558808589,394.00865081858797,122.87693862909279,241.40052336269443,312.3263634641897,195.59581250290725,158.11987430425182,291.28356604416547,281.9069990962265,169.5408771626145,450.17897623002426,173.811356445912,209.631067153049,172.6424826895935,0.0,341.9579034822635,298.86269370593106,489.36050323832836,82.24984097886268,198.78143585485728,236.78611022433722,274.8647779311253,106.95943364257576,391.7642096113856,206.6465748778887,270.1973131626969,45.42105787230382,127.7005667904568,282.8620289053709,256.3981902642448,43.86235910732227,51.094572929013665,355.88376960432294,256.0254428490121,177.29841514959077,222.07147067666529,76.042891538206,321.9393367599817,413.9392920288083,286.4421871273599,225.6454225289197,354.5567814852132,273.780201708293,272.42814268392976,421.4558169671903,303.197814145918,168.90403765143378,413.1714982208553,346.36120765759483,340.4039576147129,393.05245407497387,108.01611791278471,291.8758545716969,273.1431998372533,188.50213682277908,293.04735697339163,253.41334704110128,58.98725583254477,200.42498219524214,97.46983068531992,316.11438099426204,68.00246886395304,92.09080522065744,304.191849407065,368.1941753861193,277.75620225462404,305.319708873255,283.2101206172602,373.0516565835269,156.12563387967663,190.3191175502099,138.70446558530003,69.90239794657285,335.619610093185,253.60210721501227,191.6787312276218,241.99152142601497,213.12716656685672,214.7335818461889,287.76582074395697,309.32788724159116,305.4459968421992,297.85448026413206,321.48526789756454
