,Bourg-en-Bresse,Laon,Moulins,Digne-les-Bains,Gap,Nice,Privas,Charleville-Mézières,Foix,Troyes,Carcassonne,Rodez,Marseille,Caen,Aurillac,Angoulême,La Rochelle,Bourges,Tulle,Ajaccio,Bastia,Dijon,Saint-Brieuc,Guéret,Périgueux,Besançon,Valence,Évreux,Chartres,Quimper,Nîmes,Toulouse,Auch,Bordeaux,Montpellier,Rennes,Châteauroux,Tours,Grenoble,Lons-le-Saunier,Mont-de-Marsan,Blois,Saint-Étienne,Le Puy-en-Velay,Nantes,Orléans,Cahors,Agen,Mende,Angers,Saint-Lô,Châlons-en-Champagne,Chaumont,Laval,Nancy,Bar-le-Duc,Vannes,Metz,Nevers,Lille,Beauvais,Alençon,Arras,Clermont-Ferrand,Pau,Tarbes,Perpignan,Strasbourg,Colmar,Lyon,Vesoul,Mâcon,Le Mans,Chambéry,Annecy,Paris,Rouen,Melun,Versailles,Niort,Amiens,Albi,Montauban,Toulon,Avignon,La Roche-sur-Yon,Poitiers,Limoges,Épinal,Auxerre,Belfort,Évry,Nanterre,Bobigny,Créteil,Cergy
Carcassonne,523.7068732407987,926.7814479949312,495.18302834910844,425.8864868733441,434.5302575349798,520.854135605331,321.20910332777163,976.6745567243536,86.3964775582934,755.1683961173148,0.0,165.89798490692345,318.2652054011816,904.6888546980384,247.8167699349638,418.4769297295818,557.4319483142858,559.156542817901,302.9459199841916,705.2415182125536,754.7283044580148,653.965736948103,922.6640275170827,430.4110242087828,331.1048784499772,691.5643056667368,362.6888224346859,848.932492949221,761.0911511861304,949.6022582326881,229.25852365149296,110.57371530792224,195.3687324360808,384.3986613453051,170.45196828554384,816.9996615626345,524.4401334553247,627.4601769527774,451.4104570378478,598.0703584288757,314.09214801478447,640.4238317723737,384.6188282048353,308.8180246957166,702.0232970373337,679.2699654139224,202.07612219700377,230.79926015822133,223.54584242009503,682.2735142189856,919.8905367202912,854.4777676567014,761.9297568327809,769.4439401524172,880.5252346850732,851.4248214689311,825.0942032640422,935.4527066423758,552.2509510986837,1074.2720156714804,899.0862415007709,787.539819197325,1024.0273362395135,378.361599838625,286.493648002909,239.22661313383887,94.29203355279353,945.9398573394348,866.1840426032895,449.06183129064743,744.9360904536521,514.4988252094133,726.1828220844635,501.32080807326093,549.7415001288394,815.8605672918776,909.1350612171972,770.6709512397746,808.4972379438781,534.3110006638459,965.9184274446889,105.47778786938404,156.08247228233603,377.5223464018418,278.39900889953105,631.4951318028656,528.3547471698171,394.9410713122625,827.7510258400945,674.253359444477,786.4406279417084,782.9568089075301,821.0448228687212,823.0070465872731,806.2454774171948,842.2316729166498
Rodez,380.2745902557082,760.8972628371106,329.69842970935986,381.04746714457673,362.8013419634768,496.6566620960571,215.8593281002391,811.5385907859048,224.43708005011675,589.9573579462862,165.89798490692345,0.0,328.7548615257007,757.0225010421453,84.48880331407236,310.30401192927644,460.67144592527444,395.31945025503404,156.39206135526265,738.6700885426956,758.8621850394335,496.2977907195515,803.0467287253641,272.9674028907833,225.3226232687124,543.2483233462668,252.8102393590065,690.7714415582521,601.7485565505516,850.3444911086011,199.5457846845792,159.49478272738037,230.43851305718294,332.24712725506726,172.39821854968525,690.7369682741412,366.97491698444696,479.3134014743913,345.1505974862819,451.61533299030515,325.90714025237895,484.17833772589955,243.41643347626962,167.87713314878522,587.4162986150653,517.9092588090082,117.99214412069026,203.84351816562784,98.55406592828083,549.9144322736987,778.6781444989357,689.3207418010026,601.1328248434522,633.3262715548069,722.9807646486912,688.8134578598552,717.8503427378089,776.1303456583753,386.35554193837766,909.0111334503772,736.091679886475,639.6363589455368,859.1669033105917,212.93781961317578,342.8310437596875,306.4350375216904,241.01736376499704,798.7194459370954,720.5535644167204,308.3536444988189,594.0562828270284,364.0212626669997,579.6802257897463,384.3849842759473,426.079333569849,652.026424918977,750.608949434285,605.8831989528904,645.4991989965062,420.49361861319784,802.1422905547049,75.27132024989723,135.21338399304386,392.38077938086735,238.50907602281902,526.115185295577,394.1054009935631,252.9188483122368,674.7946451279477,508.4985482198528,641.335080027999,618.8328560885674,657.7257875648478,658.8455131053273,642.0730686680919,679.4395579935166
Marseille,420.62512900033835,922.3966768379,516.5673041941382,146.28210249442037,196.79187822140398,207.36574790898476,222.78181434355642,938.0866446759275,400.0597335629187,734.4442254001226,318.2652054011816,328.7548615257007,0.0,1025.6161681313927,384.2386615582059,635.8032246498683,786.8669459200452,625.033901961204,469.01086940990376,409.9249498566919,439.94249201409076,582.787198915222,1111.6519187877823,549.2215318837533,553.2271923231917,573.5518704843396,241.6353370921592,929.4210469667346,840.0525883152452,1171.9440996066937,131.46682077195817,414.343399745725,504.3230926021708,656.6255517417985,163.10842068573342,994.9533431740853,631.7003892398742,759.2481021410302,275.7972550450918,488.51945558077233,620.360506989775,742.5850829746756,325.8629974738495,295.6360547602765,903.633280617828,751.9012894774894,441.8825211075359,513.3148534770847,262.8179970366838,851.2404974967753,1059.9213355398858,824.3240480160996,696.2707219345476,927.0438441599085,784.126025916543,791.5661126050986,1036.6000176438658,845.4305560470754,579.2604322339397,1084.0051439489148,945.0667732629076,912.0484245552578,1042.867176712413,428.7366819320236,603.7814600512983,557.0339661515214,275.5079297619967,799.2677757455323,719.7463041965472,360.8475664566073,630.2177870985207,438.64009232130115,857.7453584582257,332.54705318982474,384.1506940525476,858.6579922041253,984.8767103941794,805.2638184153907,859.6535446724423,740.8980638980969,1001.0365459382966,349.30609999594094,432.5865985091838,63.886860649202596,111.20171349270083,848.442303654217,699.8216218041011,559.6664959978149,713.3229382486852,675.5361197974177,645.4913685482817,824.874527952392,868.542556902797,861.7996386193771,846.0180548643946,893.0992516197015
Caen,693.7044922595705,379.8914010666223,521.3252351009442,984.8784312616141,922.8981994013991,1097.58750303698,808.171335264624,485.1014989519715,920.4478754778995,442.50452828085764,904.6888546980384,757.0225010421453,1025.6161681313927,0.0,674.7681415231071,513.3285494406491,443.54199589657037,404.53346115461244,603.663477872465,1395.3546647361818,1359.3738447203089,585.9944792274257,247.48253092679417,486.87475248693283,587.9052526664673,676.7799070656336,803.3069098207645,145.6938656138303,206.69379117545486,395.45452793840104,904.3593943265673,826.426258617019,806.0249782820265,628.4224285015899,909.5957781553818,198.29827762571202,396.54159746454195,277.935446040069,831.3191540528621,678.5071937156454,765.231083092191,283.03186573504775,714.0469850061396,730.0546250664769,306.08885847052284,286.0899882989914,707.4612180245642,726.4666613153386,775.0660655950303,248.08621567009257,68.76172803153514,449.5299469862473,548.3426859460246,165.36439965455364,626.1658896530327,527.9319983023495,318.0363040665485,618.7865429584019,465.6107166007238,381.36319001720824,233.74064691095572,117.4347194214045,334.8454336457482,596.9097711430693,851.1316221395535,861.2563044267594,993.0070082511991,776.7764537159261,754.992918195929,708.84414910769,665.252279778127,654.0472482348878,178.51456236183347,807.3464611546941,791.7139366051994,262.19831366174293,143.44451378886944,302.745261038361,243.35440834203874,413.37961574137205,270.9361997930249,799.680036203012,765.9671483254128,1078.452401081466,914.4146306674012,377.405142886017,382.51205344738105,509.76713884551015,666.7399231371795,427.44684331457165,728.8274317234964,278.8140003976202,247.69770778214735,270.25840839803584,273.92111370308334,230.9133074915655
Aurillac,336.7033393118078,680.3416394365637,253.59301454660758,409.02771600084725,376.935432231214,529.3973718913202,222.63538455672918,734.7688900903249,296.7479831880429,513.4356318152695,247.8167699349638,84.48880331407236,384.2386615582059,674.7681415231071,0.0,254.75785566060125,405.27181868677735,311.5457683391344,84.78229900925001,790.5877352718562,798.335579552437,433.14139269908105,731.4412904003358,189.11579676818653,179.85238104212723,490.3539859635864,250.52214882413836,606.3503102039401,517.2703859190805,787.706390301698,252.89736012922202,217.33175679597915,266.8233235791977,309.8743637979011,241.10479506361838,616.8933610299371,282.85119908027605,397.6581100346496,337.04150772934855,402.5346531259716,338.8684758368858,400.1307558178389,211.3958705098268,148.29695265199382,519.997588249748,433.47996795531185,124.09453940204848,215.31987167003,123.45802834518986,474.41202120889017,698.4796533212017,612.7077536678047,532.6788100611722,555.6142734137084,658.0538274379493,617.1688774211576,652.5601482223607,708.7524932921002,306.97886868751397,826.5288181659646,652.0434041644725,557.5366313214516,776.2105996742771,139.280435349034,375.3086691899909,346.7523309556304,325.4967224605303,744.1863213680773,668.1749608480612,271.43184613308534,537.7340191498874,312.95033545184873,498.2142181000705,365.36910573233695,399.46922300615955,568.3143505745568,666.1542245160537,522.8542390230875,561.435798788543,356.70181971024283,718.4207873529144,147.4647801002423,172.75785277158738,446.01164015420005,281.72583110864963,464.4066891943103,319.66305686940893,177.7413543709947,615.420751201044,430.149826609069,590.3078599374,535.2820789968501,573.7803151875155,575.323759573864,558.5561835752852,595.3187568117073
Angoulême,515.4575661490932,658.6816994297399,344.48181329220597,661.7363321113403,623.9920546440103,782.7949171043759,471.077953831307,742.1564904720932,416.0301366176156,543.4127775438063,418.4769297295818,310.30401192927644,635.8032246498683,513.3285494406491,254.75785566060125,0.0,151.0758508267665,304.3942967877522,172.18080149825423,1044.2605441815192,1052.684809170534,542.4707106372557,504.19035302612156,187.74926590490537,88.19214222447836,627.3814797071951,492.16865682699597,497.704017682828,424.54886816115425,540.5074209241689,504.5113923457107,323.90367095318555,292.97816605584575,139.40683673743555,482.69983017582285,400.11255394804994,227.0878827870519,257.53195109925247,568.3675118584746,559.8413516615044,263.27331530240934,303.2274188168054,428.9718875730702,388.43968446494654,283.7670444719417,368.6931412460543,217.49162576643621,214.31120704081422,378.09410439850376,272.5497148272654,515.723958718804,631.005211767066,606.9000655871272,361.68808453108755,737.0582188035701,666.5206739356943,410.05878052032443,772.9808453524324,356.8911659426766,771.9244767511307,577.6225163803583,401.91317142674154,717.0056457930173,295.987177015838,344.7832897379836,349.48848299667407,512.3285235512994,857.5581422441784,792.9106566536049,472.1419044196713,659.4563637400279,478.36548514865507,340.73579736372136,582.2922116937907,602.7513761416203,510.9458839917372,555.8813592080302,484.756596308347,495.19561920774424,115.84577474006085,647.8824376734509,321.78094252459164,265.8123561454257,698.5667707660238,536.1258480824382,216.75966111231756,135.63936831971463,114.27645482036984,719.9342620643491,459.0397918855031,724.4000015456899,485.47664031058036,509.7526593086744,521.4821029441191,506.6871865226107,523.6007476774734
La Rochelle,637.9949446701697,675.4405366683378,451.08471433006594,810.1417494894663,769.6374372168494,931.4942906595188,618.2651292414821,770.897044861883,542.1429023533966,598.5466320086787,557.4319483142858,460.67144592527444,786.8669459200452,443.54199589657037,405.27181868677735,151.0758508267665,0.0,376.71903231101817,321.63826066266915,1195.282716039942,1202.1081115570923,635.7788117650271,375.1959112896869,302.43213880017305,235.91134244008953,727.9079153747,636.7726327041822,471.23723317347384,419.4424003319472,393.0648491980756,655.5869837789677,455.09139025341085,404.5658497125853,199.69318789103295,633.0050658529386,287.5786214115246,297.99373125974915,254.9344638502581,708.2413819402788,672.1027129248123,334.80635423605315,320.7367300545421,567.6352034803768,534.1916867488272,158.07146570741133,392.76778672715824,361.47762093773025,335.3030436976252,528.721105249439,198.58573409982534,427.3417179212017,672.7728330588583,679.5155862566635,278.6286724102767,804.8440870383314,722.7036866248118,268.5704823586818,831.4708182413633,445.075117585177,761.5929959297449,567.2770112005554,350.0559178719896,706.7009090806223,429.33368649302355,421.83533298437965,441.5369003861051,651.7137872687113,938.1533698226874,881.1968056162057,604.0709938957356,751.6099418812422,598.08019622694,298.26238954242416,716.556724541767,731.3504454996042,518.459686045522,522.3794714383087,507.49549836731757,498.71528117682266,72.65896988689187,634.6083791677293,466.43261539377164,401.5550151917326,849.641713444222,686.909257300963,78.68636049972008,160.62715382430014,246.87451536968675,801.2015348903068,522.4898380569642,819.5506297295939,500.81915490840396,513.0552793486404,530.1123870807074,518.213846694833,520.2838424363886
Bourges,307.69563123384887,377.7323236344587,118.55198744829754,580.677211997513,519.8364790770102,694.8466147189858,404.8921433065451,447.8323378449429,600.6217740270048,239.70276140730752,559.156542817901,395.31945025503404,625.033901961204,404.53346115461244,311.5457683391344,304.3942967877522,376.71903231101817,0.0,269.71748421359183,991.2645833333021,960.0574023526738,261.7935746013266,542.4053447633963,141.6382323022937,321.6191407370162,356.9932169239978,398.7817713878975,306.0468449258379,215.954960018961,647.3677737726526,509.2992100131383,511.8814627377778,529.5439921842524,441.1609599033526,523.5670187500049,424.52797975890945,80.11673996502373,173.81780924924607,430.9924110091736,317.228584284299,546.797599598159,127.17567482258433,309.51691368267035,330.1433555096988,389.078487282597,127.96501179954103,392.66980116198425,453.3407894763536,386.7379648782774,294.74301304886484,447.1155513608938,331.1460641141272,305.7651451967199,340.46687551213415,434.4946193409618,362.1784766134268,511.81366086616526,468.66401795300334,76.40961192647984,516.674428420646,340.932045299675,297.04206794813285,465.4227628459387,200.57269883126958,615.6073811200458,604.3934177012732,635.6156761001223,562.3352849304065,504.5082918670751,308.46233432118834,375.92794542495915,265.5364860426417,252.88557762235854,414.05933787534883,408.5957594344156,256.7692141882618,363.61802729132313,212.41991571780775,250.42377033652056,304.1589791447995,406.8798836733723,456.48560441489855,455.19360194391277,675.725638762475,514.1528193458137,382.66463057740856,216.11707960102913,212.98554082353556,424.9488753762613,154.64973595873192,444.49850801812715,223.80604960471726,262.451426209748,263.85826386787943,247.1016124010531,284.49306131980944
Tulle,374.1767384282537,647.0785632647467,245.10974845293492,489.5628035050878,452.96696221858184,610.6191749888632,299.3914809727107,711.6964516535237,333.3362405047118,493.8510920936533,302.9459199841916,156.39206135526265,469.01086940990376,603.663477872465,84.78229900925001,172.18080149825423,321.63826066266915,269.71748421359183,0.0,875.1182994256486,880.6889560141076,441.640596175587,648.4888133790146,131.08127031363654,107.26921262985176,511.89204029638506,322.37563146063775,546.8905916217306,460.07325210390144,702.9338447428166,337.63970427698337,242.70703118771465,264.1520105966808,247.56061684253504,323.5252245174023,535.0497339102848,223.32792463923832,325.7733304755657,402.87455710121685,431.26990660876766,306.8223402006325,337.970409696362,267.1934576831134,218.2116740489679,435.6331187624098,381.1560528259022,123.0394678420987,194.03050904083793,207.7954392984892,393.66674518005993,623.0908172399193,591.3426157286638,529.7400494233239,476.9644672936061,659.1633541889032,606.7375163741991,567.9392004455763,705.0982976931753,285.58390432880987,785.0458247507663,602.5554054822126,486.2549274495407,732.8147526443834,152.57690744829122,360.82380430864833,342.1356368931272,389.4402631163785,759.5060922924678,687.2060620604539,318.8364244613423,553.6958383956355,343.10469916070554,425.5306167808716,423.2387478746116,450.4972405076203,522.1085629847463,607.1934082146548,481.246183043595,512.5266857433567,271.92057924807244,671.0123080582166,197.46901633667133,185.47619604821458,530.776152996501,366.08439533394784,379.661858461504,237.9868292572893,96.52801795149375,625.7055737511823,407.4954791360133,612.2031695587152,490.5002461427369,525.7750108752987,530.3022652234557,513.7352215963085,545.576985866924
Ajaccio,718.8558327463562,1218.89691020051,874.0391126853164,410.59263126145083,473.2705580845276,300.9556278831519,595.780142897178,1204.665940710744,775.511453361703,1037.0276053234406,705.2415182125536,738.6700885426956,409.9249498566919,1395.3546647361818,790.5877352718562,1044.2605441815192,1195.282716039942,991.2645833333021,875.1182994256486,0.0,135.79754346282013,868.4715161367727,1507.444298914913,941.1936965429103,962.7798950519938,817.9485168722746,593.8704666366485,1282.050587390419,1196.844544366589,1576.4926489066172,540.2054063263931,811.197820653839,899.7454524703079,1065.1448504068696,570.7854492233726,1388.9996169623969,1014.3907994201892,1144.007531363741,568.2331272101064,762.0493351704775,1018.167917137677,1116.327408575177,682.2932105274974,680.2380623679644,1305.9404306483955,1111.1676391383849,851.1648786317636,918.6429809117876,667.3272031810312,1245.5549159429067,1437.5890861370638,1109.3771164605107,967.4035447287976,1315.5082727811496,1012.7488945205315,1054.7668910460263,1439.7041509028122,1072.4742080021397,931.27651895272,1380.0875733119974,1275.92844558953,1287.554765831942,1348.5331262561917,810.8264531640555,988.6962695044868,940.7282478909191,634.4546423401996,967.0564520836951,901.5109456370994,688.657730015111,865.8532916446738,752.7764304436407,1238.3497445256573,603.5211622655186,636.1632743999224,1193.293880980239,1331.9556457295648,1138.853393269997,1199.3822417264996,1146.5651623672031,1321.10505578695,755.3140232979681,837.4217767390538,346.33392646036066,509.099411429202,1254.563862770193,1099.020640247927,962.1061026380634,933.7976529791293,1000.6189424615892,848.6981351440191,1161.4722896203627,1205.4120763759688,1193.6672578946989,1179.6784697462556,1230.4010648372296
Bastia,668.5403118830858,1150.6961829524591,841.5068948813997,393.1900096082742,443.61951794815155,271.8143360852487,586.0818139604379,1126.2473144057044,832.248505205138,975.1558834614949,754.7283044580148,758.8621850394335,439.94249201409076,1359.3738447203089,798.335579552437,1052.684809170534,1202.1081115570923,960.0574023526738,880.6889560141076,135.79754346282013,0.0,805.9238906352504,1491.5199818657911,929.0716642304286,976.4726806224537,743.8953289817472,574.753472621346,1237.5779109951359,1156.0030016929998,1571.9355973806064,560.4300506079707,854.0863594713571,944.0253919771193,1090.878841936829,602.2380785181484,1372.2593215367224,993.3029213670658,1122.0836928319525,529.0994415802882,700.3866845145313,1060.3029913641622,1087.0448789535592,658.2929809028078,671.581632525898,1299.8136805996817,1073.293962674709,875.709769062153,951.758370036219,675.911549023496,1230.6170492965614,1406.5408925830873,1039.2447089475086,896.2633438939241,1294.3061401351583,926.9897701845472,978.5189510532327,1433.659756260743,984.7510156234489,894.0635780029572,1309.1577240969605,1220.862599471451,1256.7580665199828,1281.7266143471795,794.9100941931594,1041.2218361189634,993.8679990434897,696.1146324649819,866.5004150663154,806.3696457540474,651.7539609362614,787.0279435719242,706.4265675555821,1211.8553434318585,553.1017188938283,576.3321183096112,1141.3839310918631,1283.8520262763514,1087.5268350123551,1149.7583693113247,1147.4684305779303,1260.5930576401329,788.0818557453937,871.5782437980563,377.93132124671087,520.7370509046332,1255.2847122655066,1091.2645948462643,960.542587882087,848.0472914033502,948.8614843783056,761.1955654213791,1111.0814100253842,1154.3221112931687,1140.4813095288978,1127.5748530984886,1179.074510261844
Dijon,162.4909435715641,351.4042202788584,200.79874838174402,482.222556069377,412.79549546442917,570.0423141203208,376.5802289936064,355.37432687365174,720.6464079731026,169.3399673610702,653.965736948103,496.2977907195515,582.787198915222,585.9944792274257,433.14139269908105,542.4707106372557,635.7788117650271,261.7935746013266,441.640596175587,868.4715161367727,805.9238906352504,0.0,775.2417390685071,355.4011235296657,530.8801583492923,97.16140207710757,345.66083216408543,448.6426962490321,380.580150488274,894.484457674392,508.45330415170025,649.3331362125499,697.0513182552527,667.9384023874794,549.2460819513738,663.1299256349331,338.08600785972976,426.2316900451049,315.9372466158964,106.45198210208744,748.066192836121,364.1131614129351,279.8957016791614,349.152043152439,646.8589370969343,316.4951074384323,551.0724121246877,634.1553599809249,433.9169274587791,547.490234149019,644.6876094783555,245.17316368626553,114.4503123263879,575.4726248640767,226.79458479425827,209.77354722854784,763.2049587196202,281.8176779820377,190.73288532596422,513.7187751958381,416.6262306862295,505.6646399451631,480.16408739762215,295.9753738441948,800.5302640585626,776.9866362415003,703.3680956209961,318.71986260369937,250.55323701819603,226.14367758919778,117.07852447867748,148.22710190744803,481.48621959925873,268.7157269041422,232.3409159916472,341.5751692620643,486.95055178710567,290.115526123207,353.48278485288506,563.1574328304289,454.7611596977377,571.0741531372794,605.4373729210474,613.5072866029088,488.1568312650799,644.4303821846758,476.0316509301555,432.7349155273633,184.10581260426778,158.86918347535877,183.85976496916612,314.61301215739553,355.46855117115865,338.9484022996309,327.7785879642175,379.35456930217896
Saint-Brieuc,850.0662612639964,623.9520269936424,658.0091508957973,1101.8111179284197,1047.9004688428533,1221.2492553572924,911.9411576461915,730.0489625825142,915.0606896968472,656.8174378887431,922.6640275170827,803.0467287253641,1111.6519187877823,247.48253092679417,731.4412904003358,504.19035302612156,375.1959112896869,542.4053447633963,648.4888133790146,1507.444298914913,1491.5199818657911,775.2417390685071,0.0,566.2511819336469,591.8778755462258,871.363218337915,917.8272647321165,380.336960736429,407.70737347579285,148.4624615140911,981.9225661827167,825.5326181369784,779.5962200092548,573.8441653181004,971.980668024558,119.29973359299156,498.59957905245324,371.471080443726,966.3791113068884,852.951469769536,705.6975922484024,418.311004809293,833.2372594456853,827.2081420953257,221.10072447772387,458.79843282138376,721.368721359031,708.4231941906021,849.2159908874495,261.90786997077214,181.63512282503848,682.5167286074056,761.7609564693353,202.3147814299925,855.3246776456574,757.5210808048605,123.73882716701473,855.0209845024663,616.6151060467201,625.3117795513043,478.4183975775176,274.15517922027533,581.0522925353082,697.9414286802274,791.8472607978406,815.0957405773439,1016.4927263510319,1005.7381043569666,974.8214421889544,845.9054774544536,870.6329310492981,807.9391621208717,294.5794603502406,955.0226743339258,950.9662736036978,490.65227969379384,390.3693700729988,519.256630059133,469.18470995464384,388.3789837798064,518.3883540111948,824.7911272592585,769.0827418509649,1170.8560820315765,1003.4229621372074,296.7483941937735,412.17700067310005,553.7315596114202,886.092442952686,619.7009314083108,937.9325036406162,498.12910033594875,477.2829791429327,500.6521472536942,499.9868697468501,465.7147494528363
Guéret,335.7580326126709,519.0872368866623,156.74787095573024,537.0506058740989,486.76560192786155,657.5748455290044,345.89714684862474,588.6827552752562,464.3851785263053,375.7884190794578,430.4110242087828,272.9674028907833,549.2215318837533,486.87475248693283,189.11579676818653,187.74926590490537,302.43213880017305,141.6382323022937,131.08127031363654,941.1936965429103,929.0716642304286,355.4011235296657,566.2511819336469,0.0,183.90621618080763,439.6520561210417,354.3675077900955,418.74594967106026,330.68449579617,643.6341607747158,422.5619616426011,373.62346252149354,387.93285367164316,314.1209420064345,423.26931078614575,447.9684340664462,94.23260228210624,211.93866984574555,414.3087269299372,374.1894490362324,409.0314317572046,211.23778594090018,274.80551689981354,260.9629164534119,371.6470651146733,250.25177608170537,252.85426468347632,311.84148659329963,290.70979635948834,304.3780405497855,514.0428264300638,470.48371895837766,426.4941487024012,377.826283153508,557.2996832336268,494.4748294627292,505.0791011976994,597.6913045637643,174.6955796080838,654.3875713140591,471.54492845692505,370.07927425673176,601.9313910684934,134.87570088468078,475.0802199736963,462.85856662023383,513.069812164311,672.1319071959218,605.9543605131101,303.64087356621997,472.1958381018132,296.3783644444604,312.1557750345682,416.74391500585284,429.15074190473155,391.0982958762682,478.858494273417,351.0717168478727,381.45537864372636,234.3561392467023,539.9321665762076,325.47374557958494,315.62779112366223,606.6045913217843,439.30195394221533,336.3420508259162,163.63950316424246,78.19394874018701,534.9296626008253,288.97728382661995,536.7392249705965,359.67534961024376,394.6938954697993,399.3954811146608,382.87201836576537,414.55950389109216
Périgueux,478.03076561521794,693.8621658792664,330.22695967001766,588.6817747743006,556.170668538531,708.6794115009797,401.9028002028339,769.1545696046239,333.7767212755885,559.1863748564704,331.1048784499772,225.3226232687124,553.2271923231917,587.9052526664673,179.85238104212723,88.19214222447836,235.91134244008953,321.6191407370162,107.26921262985176,962.7798950519938,976.4726806224537,530.8801583492923,591.8778755462258,183.90621618080763,0.0,607.7177742278072,427.3969223956961,557.1255396577444,477.32291610384766,627.7200509090367,422.59069138498825,240.29077187906927,222.75989017679044,141.9545204566962,397.38731771990473,486.1245374400986,254.51829539295954,319.4794481246957,509.63682878771664,531.4040706970561,225.41851721914455,352.5882259332316,374.4621071091023,323.3884730970395,371.79322613502967,410.2534686644602,129.4981561893496,142.21694176316805,300.6057453848814,354.1247847678763,595.5676963386998,652.6463361644146,609.0942084520937,442.6373116183937,739.8354719789118,678.380254812594,498.11600620628906,781.3456497754414,357.8680795516612,818.8844722008199,628.0540463073932,473.31228564565913,764.7586952590696,254.6517368090354,295.5064874965987,289.7842417741396,424.68574664137395,849.5272403269706,780.0634358240698,425.31141861665924,645.9045915936597,444.8990326815882,411.3402616324336,530.4876914210879,557.0825154816118,554.6760028295989,616.7650663353286,521.5599316534443,541.3838908994217,203.56560637758187,698.2055457937628,233.59127928497617,180.73851668460887,616.5153263035718,456.9366364019657,304.5882384074787,205.40591876016012,108.64982342181159,713.4864361805796,472.51700894647934,707.2875947742599,526.1227010216423,555.5802272435229,564.3289206377624,548.5483186576813,572.1653018612834
Besançon,169.01534447152048,407.5101519011401,282.904487307922,455.2691279861537,387.29859987324335,526.7295739015028,389.0797292228459,386.97534501549205,764.576051122822,243.56447509199302,691.5643056667368,543.2483233462668,573.5518704843396,676.7799070656336,490.3539859635864,627.3814797071951,727.9079153747,356.9932169239978,511.89204029638506,817.9485168722746,743.8953289817472,97.16140207710757,871.363218337915,439.6520561210417,607.7177742278072,0.0,351.9844018272999,536.4147779089019,473.18281269101215,991.54126213412,519.6613579005385,701.0934434901521,757.1517614423174,747.5681696218711,567.6843920013964,759.8817585160547,431.4519315773519,523.2173745472728,297.84972995903087,93.7936409503898,818.171972902649,461.2708912590397,307.09423970092666,382.8177221540309,743.5988601328521,412.5932224886443,612.7066957304997,699.9655376752936,468.0366557508013,644.5726490025969,737.1565324838616,295.6153329301619,152.78973935102948,672.155372703638,210.75056373815931,236.82832555330225,860.3651871845302,272.2996092055659,283.70762865787344,565.2765649589489,493.82184955337044,600.5798662966021,538.7947755017146,360.4931399949048,864.3734045107577,837.1053687893941,729.9371898071864,255.4845703956654,177.89610320020233,243.70661479849068,56.94567576898272,179.25043906632985,578.0733722199222,242.2132587987539,193.83828799389238,425.0804537003238,570.3707096786562,376.4500151677458,439.2270672637849,655.4800179863975,523.5897550063457,618.4640538699705,662.6587616654663,594.7738272189473,491.1224319057721,739.4736047410801,569.1799611966385,515.1328754962346,141.47669536401293,252.58870072017004,100.44166957420016,400.9981297866651,439.46447675162125,420.9288560116347,411.5617050418932,462.26840568298877
Valence,186.9340285465791,680.8644234703829,283.7456526339942,184.31193476267862,133.31761391594532,303.5516736584271,41.48890087901798,699.5621389513113,444.94709117925566,493.0064019911962,362.6888224346859,252.8102393590065,241.6353370921592,803.3069098207645,250.52214882413836,492.16865682699597,636.7726327041822,398.7817713878975,322.37563146063775,593.8704666366485,574.753472621346,345.66083216408543,917.8272647321165,354.3675077900955,427.3969223956961,351.9844018272999,0.0,697.1855723584155,609.3228319805587,997.7107680960854,167.69140843153897,405.2766370346066,482.76076704815773,560.3957550670262,218.06945592967978,798.7309312814955,421.312123846319,550.8797033457411,92.60469171015764,260.35658729237855,576.7005924197986,522.7459789953681,89.42680846917449,104.17188405113392,725.5777014597634,521.9860196044964,361.4769414174945,452.76048253763014,155.03664726264435,656.3716132250128,843.9416059576778,583.999837834843,460.04707437341335,722.8722311024089,558.1845153589175,555.4279303080561,859.2663365398558,618.1612983368473,344.3624404188395,842.3762239033375,706.1630520729786,694.0173793497154,801.3574108701769,220.22382937806526,595.0780276020869,556.8857925935368,384.31914809768404,597.4664928609023,516.6604649313969,120.26352747129316,408.62750795863025,198.72200350399928,644.4956627699114,138.64379122080882,187.75521809233908,620.1879426560162,750.6762215218716,566.2908061870074,622.4874284683577,577.4102836330019,760.5796797380683,318.30976359307476,388.02361796230235,282.7913940371063,142.51737662830442,684.2630264565938,517.0453101668672,390.79560547953747,493.37358678721324,434.52478827046116,437.7999561918969,586.6984690148296,630.659323609211,622.7449050437307,607.2672811120977,655.4458552398611
